row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability
4881,F,TRUE,34,FALSE,TRUE,Q,Sister/Brother,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,salaried,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.875
4882,G,TRUE,56,FALSE,TRUE,X,Head,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,self_employed,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,0,0,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,8,0.216
4883,C,TRUE,29,TRUE,TRUE,P,Father/Mother,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.664
4884,D,FALSE,15,TRUE,FALSE,Q,Other,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1
4885,J,TRUE,24,FALSE,TRUE,X,Head,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,2,5,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4,0.6
4886,C,FALSE,53,FALSE,TRUE,P,Head,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.185
4887,F,FALSE,23,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,unemployed,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,TRUE,TRUE,FALSE,TRUE,,,,,1,1,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.875
4888,G,TRUE,20,FALSE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,1,1,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,3,0.814
4889,J,FALSE,27,FALSE,TRUE,X,Head,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,irregular_seasonal,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,3,5,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.95
4890,C,FALSE,33,TRUE,TRUE,P,Spouse,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,irregular_seasonal,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.394
4891,I,FALSE,30,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,salaried,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,FALSE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.548
4892,A,TRUE,42,TRUE,TRUE,Q,Spouse,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,1,4,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,1,0.732
4893,D,FALSE,35,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,irregular_seasonal,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,1,1,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.95
4894,A,FALSE,30,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,1,4,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,3,0.915
4895,D,TRUE,18,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,2,0.368
4896,A,TRUE,37,FALSE,TRUE,Q,Head,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,1,2,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,5,0.843
4897,J,FALSE,31,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,4,4.5,TRUE,TRUE,FALSE,3,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.105
4898,F,FALSE,40,FALSE,TRUE,X,Head,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.875
4899,G,FALSE,33,FALSE,TRUE,X,Head,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,irregular_seasonal,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,4,1.5,FALSE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,4,0.876
4900,G,FALSE,38,TRUE,FALSE,X,Unknown,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,4,4,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5,0.574
4901,C,FALSE,45,TRUE,TRUE,P,Spouse,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.849
4902,F,TRUE,28,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,salaried,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,0.449
4903,F,TRUE,18,TRUE,TRUE,Q,Spouse,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,unemployed,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,TRUE,FALSE,TRUE,1,TRUE,TRUE,TRUE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.035
4904,F,TRUE,45,FALSE,TRUE,Q,Head,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,salaried,5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,1,3,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,TRUE,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,4,0
4905,C,FALSE,38,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,irregular_seasonal,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.981
4906,F,FALSE,30,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,self_employed,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.785
4907,A,TRUE,19,TRUE,FALSE,P,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.879
4908,J,FALSE,35,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,irregular_seasonal,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,4,4.75,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.983
4909,I,TRUE,33,FALSE,TRUE,Q,Head,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,salaried,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.846
4910,G,FALSE,35,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,other,other,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,1,3,FALSE,FALSE,TRUE,1,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,1,3,0.671
4911,C,TRUE,24,TRUE,FALSE,P,Son/Daughter,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.894
4912,F,FALSE,25,TRUE,TRUE,X,Spouse,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,1,5,FALSE,TRUE,FALSE,0,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,0.755
4913,D,TRUE,35,FALSE,TRUE,Q,Father/Mother,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,other,other,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,2,TRUE,FALSE,FALSE,FALSE,TRUE,,2,,,1,5,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,6,0.612
4914,A,FALSE,56,FALSE,TRUE,Q,Father/Mother,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,salaried,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,2,0.879
4915,A,FALSE,22,TRUE,FALSE,Q,Son/Daughter,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0.732
4916,J,TRUE,22,TRUE,TRUE,Q,Spouse,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,salaried,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,3,0
4917,J,TRUE,24,TRUE,FALSE,X,Son/Daughter,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,1,2,TRUE,FALSE,TRUE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,6,0.026
4918,F,TRUE,45,TRUE,TRUE,Q,Spouse,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,2,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.925
4919,G,FALSE,25,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,,100,,,0,0,TRUE,FALSE,TRUE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,8,0.404
4920,A,FALSE,91,FALSE,TRUE,Q,Father/Mother,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.949
4921,A,FALSE,70,TRUE,FALSE,Q,Father/Mother,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.732
4922,F,FALSE,57,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,irregular_seasonal,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.755
4923,A,FALSE,23,TRUE,FALSE,Q,Son/Daughter,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,1,0.507
4924,A,FALSE,46,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.879
4925,D,FALSE,78,TRUE,FALSE,X,Head,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,other,other,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.895
4926,G,FALSE,27,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,2,3.5,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,3,0.506
4927,D,FALSE,43,TRUE,TRUE,X,Spouse,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,employed,irregular_seasonal,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,3,4,TRUE,FALSE,FALSE,2,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,2,0.757
4928,J,FALSE,26,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,3.5,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.772
4929,J,TRUE,55,FALSE,FALSE,Q,Head,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,employed,irregular_seasonal,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,3,1,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,2,0.95
4930,A,FALSE,35,FALSE,TRUE,Q,Head,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,salaried,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,5,,,,1,3,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,1,0.915
4931,J,FALSE,39,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.772
4932,I,FALSE,38,TRUE,TRUE,Q,Spouse,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.161
4933,G,TRUE,21,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,salaried,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,,0,0,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,3,0.241
4934,C,FALSE,25,FALSE,FALSE,P,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,salaried,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,1,0.849
4935,I,FALSE,30,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.914
4936,I,TRUE,30,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,2,4,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.548
